codigo_dane,municipio_productor,departamento,recurso_natural,nombre_del_proyecto,year,trimestre,unidad_medida,tipo_contraprestacion,valor_contraprestacion,cantidad_produccion
05031,Amalfi,Antioquia,Plata,Productores,2015,Trimestre 4,Gramos,Regalia,18797,391
05031,Amalfi,Antioquia,Plata,Productores,2016,Trimestre 4,Gramos,Regalia,385956,7629
05031,Amalfi,Antioquia,Plata,Productores,2018,Trimestre 4,Gramos,Regalia,155281,3622
05031,Amalfi,Antioquia,Plata,Productores,2012,Trimestre 4,Gramos,Regalia,671827,10983
05031,Amalfi,Antioquia,Plata,Productores,2013,Trimestre 4,Gramos,Regalia,311756,7511
05031,Amalfi,Antioquia,Plata,Productores,2014,Trimestre 4,Gramos,Regalia,36868,1058
05031,Amalfi,Antioquia,Plata,Productores,2015,Trimestre 4,Gramos,Regalia,488056,10719
05031,Amalfi,Antioquia,Plata,Productores,2016,Trimestre 4,Gramos,Regalia,531071,9784
05031,Amalfi,Antioquia,Plata,Productores,2017,Trimestre 4,Gramos,Regalia,288154,4855
05031,Amalfi,Antioquia,Plata,Productores,2018,Trimestre 4,Gramos,Regalia,104428,2282
05031,Amalfi,Antioquia,Plata,Productores,2019,Trimestre 4,Gramos,Regalia,645724,11621
05031,Amalfi,Antioquia,Plata,Productores,2020,Trimestre 4,Gramos,Regalia,848841,8963
05034,Andes,Antioquia,Oro,Productores,2012,Trimestre 1,Gramos,Regalia,3910772,1189
05034,Andes,Antioquia,Oro,Productores,2013,Trimestre 1,Gramos,Regalia,4022712,1290
05034,Andes,Antioquia,Oro,Productores,2014,Trimestre 1,Gramos,Regalia,2276963,933
05034,Andes,Antioquia,Oro,Productores,2016,Trimestre 1,Gramos,Regalia,43468181,12149
05034,Andes,Antioquia,Oro,Productores,2012,Trimestre 1,Gramos,Regalia,190983,55
05034,Andes,Antioquia,Oro,Productores,2013,Trimestre 1,Gramos,Regalia,10641992,3497
05034,Andes,Antioquia,Oro,Productores,2014,Trimestre 1,Gramos,Regalia,3452627,1376
05034,Andes,Antioquia,Oro,Productores,2016,Trimestre 1,Gramos,Regalia,292497562,78923
05034,Andes,Antioquia,Oro,Productores,2012,Trimestre 1,Gramos,Regalia,1429622,447
05034,Andes,Antioquia,Oro,Productores,2013,Trimestre 1,Gramos,Regalia,5466419,1822
05034,Andes,Antioquia,Oro,Productores,2014,Trimestre 1,Gramos,Regalia,12609467,4617
05034,Andes,Antioquia,Oro,Productores,2016,Trimestre 1,Gramos,Regalia,254026809,61293
05034,Andes,Antioquia,Oro,Productores,2020,Trimestre 1,Gramos,Regalia,56538311,10760
05034,Andes,Antioquia,Oro,Productores,2012,Trimestre 2,Gramos,Regalia,417106,137
05034,Andes,Antioquia,Oro,Productores,2013,Trimestre 2,Gramos,Regalia,8683005,2924
05034,Andes,Antioquia,Oro,Productores,2014,Trimestre 2,Gramos,Regalia,5714862,2057
05034,Andes,Antioquia,Oro,Productores,2015,Trimestre 2,Gramos,Regalia,22582900,7389
05034,Andes,Antioquia,Oro,Productores,2016,Trimestre 2,Gramos,Regalia,235623298,58487
05034,Andes,Antioquia,Oro,Productores,2012,Trimestre 2,Gramos,Regalia,4683163,1552
05034,Andes,Antioquia,Oro,Productores,2013,Trimestre 2,Gramos,Regalia,122242,44
05034,Andes,Antioquia,Oro,Productores,2015,Trimestre 2,Gramos,Regalia,11848960,3812
05034,Andes,Antioquia,Oro,Productores,2016,Trimestre 2,Gramos,Regalia,217675142,56794
05034,Andes,Antioquia,Oro,Productores,2012,Trimestre 2,Gramos,Regalia,4376356,1495
05034,Andes,Antioquia,Oro,Productores,2013,Trimestre 2,Gramos,Regalia,5017687,1867
05034,Andes,Antioquia,Oro,Productores,2015,Trimestre 2,Gramos,Regalia,61424857,20154
05034,Andes,Antioquia,Oro,Productores,2016,Trimestre 2,Gramos,Regalia,183575619,47320
05034,Andes,Antioquia,Oro,Productores,2019,Trimestre 2,Gramos,Regalia,6831749,1564
05034,Andes,Antioquia,Oro,Productores,2020,Trimestre 2,Gramos,Regalia,47544771,8166
05034,Andes,Antioquia,Oro,Productores,2012,Trimestre 3,Gramos,Regalia,5113268,1741
05034,Andes,Antioquia,Oro,Productores,2013,Trimestre 3,Gramos,Regalia,17197618,6523
05034,Andes,Antioquia,Oro,Productores,2014,Trimestre 3,Gramos,Regalia,164076,66
05034,Andes,Antioquia,Oro,Productores,2015,Trimestre 3,Gramos,Regalia,25005501,8046
05034,Andes,Antioquia,Oro,Productores,2016,Trimestre 3,Gramos,Regalia,168240807,42807
05034,Andes,Antioquia,Oro,Productores,2012,Trimestre 3,Gramos,Regalia,5857068,2002
05034,Andes,Antioquia,Oro,Productores,2013,Trimestre 3,Gramos,Regalia,10675732,4216
05034,Andes,Antioquia,Oro,Productores,2014,Trimestre 3,Gramos,Regalia,1077842,430
05034,Andes,Antioquia,Oro,Productores,2015,Trimestre 3,Gramos,Regalia,21322803,6713
05034,Andes,Antioquia,Oro,Productores,2016,Trimestre 3,Gramos,Regalia,254659412,62523
05034,Andes,Antioquia,Oro,Productores,2012,Trimestre 3,Gramos,Regalia,4582827,1517
05034,Andes,Antioquia,Oro,Productores,2013,Trimestre 3,Gramos,Regalia,13413529,5087
05034,Andes,Antioquia,Oro,Productores,2014,Trimestre 3,Gramos,Regalia,3346901,1323
05034,Andes,Antioquia,Oro,Productores,2015,Trimestre 3,Gramos,Regalia,71416536,20612
05034,Andes,Antioquia,Oro,Productores,2016,Trimestre 3,Gramos,Regalia,92474507,22601
05034,Andes,Antioquia,Oro,Productores,2019,Trimestre 3,Gramos,Regalia,45054609,9322
05034,Andes,Antioquia,Oro,Productores,2020,Trimestre 3,Gramos,Regalia,467352267,74351
05034,Andes,Antioquia,Oro,Productores,2012,Trimestre 4,Gramos,Regalia,4247512,1312
05034,Andes,Antioquia,Oro,Productores,2013,Trimestre 4,Gramos,Regalia,12853240,4826
05034,Andes,Antioquia,Oro,Productores,2014,Trimestre 4,Gramos,Regalia,729138,290
05034,Andes,Antioquia,Oro,Productores,2015,Trimestre 4,Gramos,Regalia,11590460,3260
05034,Andes,Antioquia,Oro,Productores,2012,Trimestre 4,Gramos,Regalia,8593442,2649
05034,Andes,Antioquia,Oro,Productores,2013,Trimestre 4,Gramos,Regalia,16040961,6280
05034,Andes,Antioquia,Oro,Productores,2014,Trimestre 4,Gramos,Regalia,852089,339
05034,Andes,Antioquia,Oro,Productores,2015,Trimestre 4,Gramos,Regalia,3909437,1117
05034,Andes,Antioquia,Oro,Productores,2012,Trimestre 4,Gramos,Regalia,5663089,1756
05034,Andes,Antioquia,Oro,Productores,2013,Trimestre 4,Gramos,Regalia,21387781,8478
05034,Andes,Antioquia,Oro,Productores,2014,Trimestre 4,Gramos,Regalia,2559522,995
05034,Andes,Antioquia,Oro,Productores,2015,Trimestre 4,Gramos,Regalia,13513020,4038
05034,Andes,Antioquia,Oro,Productores,2016,Trimestre 4,Gramos,Regalia,2352182,600
05034,Andes,Antioquia,Oro,Productores,2019,Trimestre 4,Gramos,Regalia,14322648,2710
05034,Andes,Antioquia,Oro,Productores,2020,Trimestre 4,Gramos,Regalia,273711099,38709
05034,Andes,Antioquia,Plata,Productores,2012,Trimestre 1,Gramos,Regalia,48564,804
05034,Andes,Antioquia,Plata,Productores,2014,Trimestre 1,Gramos,Regalia,7893,204
05034,Andes,Antioquia,Plata,Productores,2016,Trimestre 1,Gramos,Regalia,153896,3288
05034,Andes,Antioquia,Plata,Productores,2012,Trimestre 1,Gramos,Regalia,1007,17
05034,Andes,Antioquia,Plata,Productores,2013,Trimestre 1,Gramos,Regalia,28030,495
05034,Andes,Antioquia,Plata,Productores,2014,Trimestre 1,Gramos,Regalia,14549,364
05034,Andes,Antioquia,Plata,Productores,2016,Trimestre 1,Gramos,Regalia,240149,5079
05034,Andes,Antioquia,Plata,Productores,2012,Trimestre 1,Gramos,Regalia,1448,23
05034,Andes,Antioquia,Plata,Productores,2013,Trimestre 1,Gramos,Regalia,27894,499
05034,Andes,Antioquia,Plata,Productores,2014,Trimestre 1,Gramos,Regalia,36665,832
05034,Andes,Antioquia,Plata,Productores,2016,Trimestre 1,Gramos,Regalia,191768,3758
05034,Andes,Antioquia,Plata,Productores,2020,Trimestre 1,Gramos,Regalia,114359,1849
05034,Andes,Antioquia,Plata,Productores,2012,Trimestre 2,Gramos,Regalia,5001,83
05034,Andes,Antioquia,Plata,Productores,2013,Trimestre 2,Gramos,Regalia,84061,1567
05034,Andes,Antioquia,Plata,Productores,2014,Trimestre 2,Gramos,Regalia,917,21
05034,Andes,Antioquia,Plata,Productores,2016,Trimestre 2,Gramos,Regalia,154665,3077
05034,Andes,Antioquia,Plata,Productores,2013,Trimestre 2,Gramos,Regalia,6267,132
05034,Andes,Antioquia,Plata,Productores,2016,Trimestre 2,Gramos,Regalia,215121,4270
05034,Andes,Antioquia,Plata,Productores,2012,Trimestre 2,Gramos,Regalia,61799,1163
05034,Andes,Antioquia,Plata,Productores,2013,Trimestre 2,Gramos,Regalia,21651,497
05034,Andes,Antioquia,Plata,Productores,2016,Trimestre 2,Gramos,Regalia,176475,3427
05034,Andes,Antioquia,Plata,Productores,2019,Trimestre 2,Gramos,Regalia,16722,333
05034,Andes,Antioquia,Plata,Productores,2020,Trimestre 2,Gramos,Regalia,78142,1284
05034,Andes,Antioquia,Plata,Productores,2013,Trimestre 3,Gramos,Regalia,95271,2311
05034,Andes,Antioquia,Plata,Productores,2014,Trimestre 3,Gramos,Regalia,8322,216
05034,Andes,Antioquia,Plata,Productores,2016,Trimestre 3,Gramos,Regalia,119024,2260
05034,Andes,Antioquia,Plata,Productores,2013,Trimestre 3,Gramos,Regalia,71767,1887
05034,Andes,Antioquia,Plata,Productores,2014,Trimestre 3,Gramos,Regalia,80,2
05034,Andes,Antioquia,Plata,Productores,2015,Trimestre 3,Gramos,Regalia,303818,7314
05034,Andes,Antioquia,Plata,Productores,2016,Trimestre 3,Gramos,Regalia,56823,941
05034,Andes,Antioquia,Plata,Productores,2012,Trimestre 3,Gramos,Regalia,170785,3195
05034,Andes,Antioquia,Plata,Productores,2013,Trimestre 3,Gramos,Regalia,65619,1540
05034,Andes,Antioquia,Plata,Productores,2014,Trimestre 3,Gramos,Regalia,10200,264
05034,Andes,Antioquia,Plata,Productores,2015,Trimestre 3,Gramos,Regalia,269868,5891
05034,Andes,Antioquia,Plata,Productores,2019,Trimestre 3,Gramos,Regalia,145488,2684
05034,Andes,Antioquia,Plata,Productores,2020,Trimestre 3,Gramos,Regalia,656635,10515
05034,Andes,Antioquia,Plata,Productores,2013,Trimestre 4,Gramos,Regalia,132739,2981
05034,Andes,Antioquia,Plata,Productores,2015,Trimestre 4,Gramos,Regalia,40875,875
05034,Andes,Antioquia,Plata,Productores,2012,Trimestre 4,Gramos,Regalia,92201,1485
05034,Andes,Antioquia,Plata,Productores,2013,Trimestre 4,Gramos,Regalia,290405,6875
05034,Andes,Antioquia,Plata,Productores,2015,Trimestre 4,Gramos,Regalia,4331,90
05034,Andes,Antioquia,Plata,Productores,2012,Trimestre 4,Gramos,Regalia,77750,1271
05034,Andes,Antioquia,Plata,Productores,2013,Trimestre 4,Gramos,Regalia,281509,6782
05034,Andes,Antioquia,Plata,Productores,2014,Trimestre 4,Gramos,Regalia,363527,10428
05034,Andes,Antioquia,Plata,Productores,2015,Trimestre 4,Gramos,Regalia,29787,654
05034,Andes,Antioquia,Plata,Productores,2016,Trimestre 4,Gramos,Regalia,515264,10000
05034,Andes,Antioquia,Plata,Productores,2019,Trimestre 4,Gramos,Regalia,54597,873
05034,Andes,Antioquia,Plata,Productores,2020,Trimestre 4,Gramos,Regalia,400235,5064
05038,Angostura,Antioquia,Oro,Productores,2012,Trimestre 1,Gramos,Regalia,119719,36
05038,Angostura,Antioquia,Oro,Productores,2013,Trimestre 1,Gramos,Regalia,231187080,74139
05038,Angostura,Antioquia,Oro,Productores,2013,Trimestre 1,Gramos,Regalia,308765757,101474
05038,Angostura,Antioquia,Oro,Productores,2012,Trimestre 1,Gramos,Regalia,61344160,19185
05038,Angostura,Antioquia,Oro,Productores,2013,Trimestre 1,Gramos,Regalia,97392586,32468
05038,Angostura,Antioquia,Oro,Productores,2012,Trimestre 2,Gramos,Regalia,138152487,45430
05038,Angostura,Antioquia,Oro,Productores,2013,Trimestre 2,Gramos,Regalia,151843110,51140
05038,Angostura,Antioquia,Oro,Productores,2012,Trimestre 2,Gramos,Regalia,622565407,206603
05038,Angostura,Antioquia,Oro,Productores,2013,Trimestre 2,Gramos,Regalia,37959817,13576
05038,Angostura,Antioquia,Oro,Productores,2012,Trimestre 2,Gramos,Regalia,2097389,717
05038,Angostura,Antioquia,Oro,Productores,2012,Trimestre 3,Gramos,Regalia,1060381,361
05038,Angostura,Antioquia,Oro,Productores,2012,Trimestre 4,Gramos,Regalia,315182359,97388
05038,Angostura,Antioquia,Oro,Productores,2012,Trimestre 4,Gramos,Regalia,555480981,171230
05038,Angostura,Antioquia,Oro,Productores,2012,Trimestre 4,Gramos,Regalia,137349245,42605
05038,Angostura,Antioquia,Plata,Productores,2012,Trimestre 1,Gramos,Regalia,635,11
05038,Angostura,Antioquia,Plata,Productores,2013,Trimestre 1,Gramos,Regalia,713740,12123
05038,Angostura,Antioquia,Plata,Productores,2013,Trimestre 1,Gramos,Regalia,971954,17161
05038,Angostura,Antioquia,Plata,Productores,2012,Trimestre 1,Gramos,Regalia,180767,2879
05038,Angostura,Antioquia,Plata,Productores,2013,Trimestre 1,Gramos,Regalia,364746,6526
05038,Angostura,Antioquia,Plata,Productores,2012,Trimestre 2,Gramos,Regalia,474129,7896
05038,Angostura,Antioquia,Plata,Productores,2013,Trimestre 2,Gramos,Regalia,446097,8318
05038,Angostura,Antioquia,Plata,Productores,2012,Trimestre 2,Gramos,Regalia,377949,6572
05038,Angostura,Antioquia,Plata,Productores,2013,Trimestre 2,Gramos,Regalia,169791,3569
05038,Angostura,Antioquia,Plata,Productores,2012,Trimestre 2,Gramos,Regalia,16311,307
05038,Angostura,Antioquia,Plata,Productores,2012,Trimestre 3,Gramos,Regalia,2111,41
05038,Angostura,Antioquia,Plata,Productores,2012,Trimestre 4,Gramos,Regalia,865869,13959
05038,Angostura,Antioquia,Plata,Productores,2012,Trimestre 4,Gramos,Regalia,1867014,30074
05038,Angostura,Antioquia,Plata,Productores,2012,Trimestre 4,Gramos,Regalia,961761,15723
05040,Anori,Antioquia,Oro,Productores,2012,Trimestre 1,Gramos,Regalia,20187130,6136
05040,Anori,Antioquia,Oro,Productores,2013,Trimestre 1,Gramos,Regalia,16003566,5132
05040,Anori,Antioquia,Oro,Productores,2014,Trimestre 1,Gramos,Regalia,9507954,3898
05040,Anori,Antioquia,Oro,Productores,2015,Trimestre 1,Gramos,Regalia,11772649,4064
05040,Anori,Antioquia,Oro,Productores,2016,Trimestre 1,Gramos,Regalia,251460041,70282
05040,Anori,Antioquia,Oro,Productores,2017,Trimestre 1,Gramos,Regalia,4804586,1347
05040,Anori,Antioquia,Oro,Productores,2018,Trimestre 1,Gramos,Regalia,9317203,2396
05040,Anori,Antioquia,Oro,Productores,2019,Trimestre 1,Gramos,Regalia,17271637,7190
05040,Anori,Antioquia,Oro,Productores,2012,Trimestre 1,Gramos,Regalia,39333425,12477
05040,Anori,Antioquia,Oro,Productores,2013,Trimestre 1,Gramos,Regalia,99464139,32688
05040,Anori,Antioquia,Oro,Productores,2014,Trimestre 1,Gramos,Regalia,98390208,39207
05040,Anori,Antioquia,Oro,Productores,2015,Trimestre 1,Gramos,Regalia,6512458,2248
05040,Anori,Antioquia,Oro,Productores,2016,Trimestre 1,Gramos,Regalia,334736628,90320
05040,Anori,Antioquia,Oro,Productores,2018,Trimestre 1,Gramos,Regalia,2960390,753
05040,Anori,Antioquia,Oro,Productores,2019,Trimestre 1,Gramos,Regalia,43292929,12152
05040,Anori,Antioquia,Oro,Productores,2012,Trimestre 1,Gramos,Regalia,13819751,4322
05040,Anori,Antioquia,Oro,Productores,2013,Trimestre 1,Gramos,Regalia,105406672,35140
05040,Anori,Antioquia,Oro,Productores,2014,Trimestre 1,Gramos,Regalia,476900188,174624
05040,Anori,Antioquia,Oro,Productores,2015,Trimestre 1,Gramos,Regalia,66908778,21662
05040,Anori,Antioquia,Oro,Productores,2016,Trimestre 1,Gramos,Regalia,295177737,71222
05040,Anori,Antioquia,Oro,Productores,2017,Trimestre 1,Gramos,Regalia,9908192,2877
05040,Anori,Antioquia,Oro,Productores,2018,Trimestre 1,Gramos,Regalia,78573642,20034
05040,Anori,Antioquia,Oro,Productores,2019,Trimestre 1,Gramos,Regalia,17093121,4041
05040,Anori,Antioquia,Oro,Productores,2020,Trimestre 1,Gramos,Regalia,426717,81
05040,Anori,Antioquia,Oro,Productores,2012,Trimestre 2,Gramos,Regalia,28304210,9307
05040,Anori,Antioquia,Oro,Productores,2013,Trimestre 2,Gramos,Regalia,110764116,37305
05040,Anori,Antioquia,Oro,Productores,2014,Trimestre 2,Gramos,Regalia,423213473,152331
05040,Anori,Antioquia,Oro,Productores,2015,Trimestre 2,Gramos,Regalia,138453125,45299
05040,Anori,Antioquia,Oro,Productores,2016,Trimestre 2,Gramos,Regalia,334352623,82896
05040,Anori,Antioquia,Oro,Productores,2012,Trimestre 2,Gramos,Regalia,7540571,2494
05040,Anori,Antioquia,Oro,Productores,2013,Trimestre 2,Gramos,Regalia,148995222,53289
05040,Anori,Antioquia,Oro,Productores,2014,Trimestre 2,Gramos,Regalia,210110300,81072
05040,Anori,Antioquia,Oro,Productores,2015,Trimestre 2,Gramos,Regalia,291257533,93900
05040,Anori,Antioquia,Oro,Productores,2016,Trimestre 2,Gramos,Regalia,386238208,100784
05040,Anori,Antioquia,Oro,Productores,2018,Trimestre 2,Gramos,Regalia,394910,104
05040,Anori,Antioquia,Oro,Productores,2012,Trimestre 2,Gramos,Regalia,10126481,3459
05040,Anori,Antioquia,Oro,Productores,2013,Trimestre 2,Gramos,Regalia,59158413,22013
05040,Anori,Antioquia,Oro,Productores,2014,Trimestre 2,Gramos,Regalia,250950761,98328
05040,Anori,Antioquia,Oro,Productores,2015,Trimestre 2,Gramos,Regalia,479336852,156994
05040,Anori,Antioquia,Oro,Productores,2016,Trimestre 2,Gramos,Regalia,363087772,93593
05040,Anori,Antioquia,Oro,Productores,2017,Trimestre 2,Gramos,Regalia,10933307,2922
05040,Anori,Antioquia,Oro,Productores,2018,Trimestre 2,Gramos,Regalia,55396793,14368
05040,Anori,Antioquia,Oro,Productores,2019,Trimestre 2,Gramos,Regalia,13358398,4090
05040,Anori,Antioquia,Oro,Productores,2020,Trimestre 2,Gramos,Regalia,17439025,2556
05040,Anori,Antioquia,Oro,Productores,2012,Trimestre 3,Gramos,Regalia,26884794,9153
05040,Anori,Antioquia,Oro,Productores,2013,Trimestre 3,Gramos,Regalia,13115319,4974
05040,Anori,Antioquia,Oro,Productores,2014,Trimestre 3,Gramos,Regalia,36072826,14517
05040,Anori,Antioquia,Oro,Productores,2015,Trimestre 3,Gramos,Regalia,221856738,71386
05040,Anori,Antioquia,Oro,Productores,2016,Trimestre 3,Gramos,Regalia,486066410,123685
05040,Anori,Antioquia,Oro,Productores,2017,Trimestre 3,Gramos,Regalia,6912987,1835
05040,Anori,Antioquia,Oro,Productores,2018,Trimestre 3,Gramos,Regalia,18921904,4966
05040,Anori,Antioquia,Oro,Productores,2012,Trimestre 3,Gramos,Regalia,49141388,16757
05040,Anori,Antioquia,Oro,Productores,2013,Trimestre 3,Gramos,Regalia,90152670,35803
05040,Anori,Antioquia,Oro,Productores,2014,Trimestre 3,Gramos,Regalia,129357469,51607
05040,Anori,Antioquia,Oro,Productores,2015,Trimestre 3,Gramos,Regalia,353356127,111390
05040,Anori,Antioquia,Oro,Productores,2016,Trimestre 3,Gramos,Regalia,535809312,131608
05040,Anori,Antioquia,Oro,Productores,2017,Trimestre 3,Gramos,Regalia,26425863,6882
05040,Anori,Antioquia,Oro,Productores,2018,Trimestre 3,Gramos,Regalia,9564236,2599
05040,Anori,Antioquia,Oro,Productores,2012,Trimestre 3,Gramos,Regalia,43901981,14534
05040,Anori,Antioquia,Oro,Productores,2013,Trimestre 3,Gramos,Regalia,86065874,32641
05040,Anori,Antioquia,Oro,Productores,2014,Trimestre 3,Gramos,Regalia,160753773,63557
05040,Anori,Antioquia,Oro,Productores,2015,Trimestre 3,Gramos,Regalia,284609666,82141
05040,Anori,Antioquia,Oro,Productores,2016,Trimestre 3,Gramos,Regalia,232716888,56881
05040,Anori,Antioquia,Oro,Productores,2017,Trimestre 3,Gramos,Regalia,15019458,5416
05040,Anori,Antioquia,Oro,Productores,2018,Trimestre 3,Gramos,Regalia,10332668,2824
05040,Anori,Antioquia,Oro,Productores,2019,Trimestre 3,Gramos,Regalia,25504419,5224
05040,Anori,Antioquia,Oro,Productores,2020,Trimestre 3,Gramos,Regalia,328279051,85254
05040,Anori,Antioquia,Oro,Productores,2012,Trimestre 4,Gramos,Regalia,15212776,4701
05040,Anori,Antioquia,Oro,Productores,2013,Trimestre 4,Gramos,Regalia,15109596,5673
05040,Anori,Antioquia,Oro,Productores,2014,Trimestre 4,Gramos,Regalia,139104198,55370
05040,Anori,Antioquia,Oro,Productores,2015,Trimestre 4,Gramos,Regalia,171761243,48316
05040,Anori,Antioquia,Oro,Productores,2017,Trimestre 4,Gramos,Regalia,21930409,13519
05040,Anori,Antioquia,Oro,Productores,2018,Trimestre 4,Gramos,Regalia,16158552,4315
05040,Anori,Antioquia,Oro,Productores,2012,Trimestre 4,Gramos,Regalia,30517394,9407
05040,Anori,Antioquia,Oro,Productores,2013,Trimestre 4,Gramos,Regalia,10696749,4188
05040,Anori,Antioquia,Oro,Productores,2014,Trimestre 4,Gramos,Regalia,93580625,36347
05040,Anori,Antioquia,Oro,Productores,2015,Trimestre 4,Gramos,Regalia,152654379,43618
05040,Anori,Antioquia,Oro,Productores,2016,Trimestre 4,Gramos,Regalia,12766712,3341
05040,Anori,Antioquia,Oro,Productores,2017,Trimestre 4,Gramos,Regalia,1126514,1263
05040,Anori,Antioquia,Oro,Productores,2018,Trimestre 4,Gramos,Regalia,29841620,7747
05040,Anori,Antioquia,Oro,Productores,2012,Trimestre 4,Gramos,Regalia,14294240,4413
05040,Anori,Antioquia,Oro,Productores,2013,Trimestre 4,Gramos,Regalia,10777608,4272
05040,Anori,Antioquia,Oro,Productores,2014,Trimestre 4,Gramos,Regalia,86532443,33633
05040,Anori,Antioquia,Oro,Productores,2015,Trimestre 4,Gramos,Regalia,47406960,14104
05040,Anori,Antioquia,Oro,Productores,2016,Trimestre 4,Gramos,Regalia,4476355,1056
05040,Anori,Antioquia,Oro,Productores,2017,Trimestre 4,Gramos,Regalia,17097059,4322
05040,Anori,Antioquia,Oro,Productores,2018,Trimestre 4,Gramos,Regalia,7387659,1840
05040,Anori,Antioquia,Oro,Productores,2019,Trimestre 4,Gramos,Regalia,23297377,4492
05040,Anori,Antioquia,Oro,Productores,2020,Trimestre 4,Gramos,Regalia,310156663,75961
05040,Anori,Antioquia,Plata,Productores,2012,Trimestre 1,Gramos,Regalia,22355,370
05040,Anori,Antioquia,Plata,Productores,2013,Trimestre 1,Gramos,Regalia,17609,299
05040,Anori,Antioquia,Plata,Productores,2014,Trimestre 1,Gramos,Regalia,13652,353
05040,Anori,Antioquia,Plata,Productores,2016,Trimestre 1,Gramos,Regalia,56707,1212
05040,Anori,Antioquia,Plata,Productores,2017,Trimestre 1,Gramos,Regalia,8503,168
05040,Anori,Antioquia,Plata,Productores,2018,Trimestre 1,Gramos,Regalia,19886,395
05040,Anori,Antioquia,Plata,Productores,2019,Trimestre 1,Gramos,Regalia,33915,1147
05040,Anori,Antioquia,Plata,Productores,2012,Trimestre 1,Gramos,Regalia,49919,854
05040,Anori,Antioquia,Plata,Productores,2013,Trimestre 1,Gramos,Regalia,345258,6096
05040,Anori,Antioquia,Plata,Productores,2014,Trimestre 1,Gramos,Regalia,2446,61
05040,Anori,Antioquia,Plata,Productores,2016,Trimestre 1,Gramos,Regalia,104332,2207
05040,Anori,Antioquia,Plata,Productores,2018,Trimestre 1,Gramos,Regalia,5387,107
05040,Anori,Antioquia,Plata,Productores,2019,Trimestre 1,Gramos,Regalia,86811,2066
05040,Anori,Antioquia,Plata,Productores,2012,Trimestre 1,Gramos,Regalia,33192,529
05040,Anori,Antioquia,Plata,Productores,2013,Trimestre 1,Gramos,Regalia,312954,5599
05040,Anori,Antioquia,Plata,Productores,2014,Trimestre 1,Gramos,Regalia,41559,943
