Código Dane departamento,Departamento,Código Dane municipio,Municipio,Grupo cultivo,Subgrupo,Cultivo,Desagregación cultivo,Año,Periodo,Área sembrada,Área cosechada,Producción,Rendimiento,Ciclo del cultivo,Estado físico del cultivo,Código del cultivo,Nombre científico del cultivo
68,Santander,68271,Florián,Raíces y Tubérculos,Raíces y Tubérculos,Yuca,Yuca consumo en fresco,2021,2021A,9.00,9.00,117.00,13.00,Transitorio,En Fresco,1081001,Manihot esculenta
68,Santander,68271,Florián,Raíces y Tubérculos,Raíces y Tubérculos,Yuca,Yuca consumo en fresco,2021,2021B,12.00,12.00,156.00,13.00,Transitorio,En Fresco,1081001,Manihot esculenta
68,Santander,68276,Floridablanca,Cultivos para Condimentos y Bebidas Medicinales y Aromáticas,Condimentos,Perejil,Perejil,2021,2021A,4.00,4.00,24.00,6.00,Transitorio,En Fresco,1022100,Petroselinum crispum
68,Santander,68276,Floridablanca,Cultivos para Condimentos y Bebidas Medicinales y Aromáticas,Condimentos,Perejil,Perejil,2021,2021B,5.00,5.00,30.00,6.00,Transitorio,En Fresco,1022100,Petroselinum crispum
68,Santander,68276,Floridablanca,Cultivos para Condimentos y Bebidas Medicinales y Aromáticas,Cultivos para Condimentos y Bebidas Medicinales y Aromáticas,Plantas Aromáticas,Plantas Aromáticas,2021,2021,12.00,12.00,36.00,3.00,Transitorio,En Fresco,1022300,No aplica
68,Santander,68276,Floridablanca,Cultivos Tropicales Tradicionales,Cultivos Tropicales Tradicionales,Cacao,Cacao,2021,2021,90.00,85.00,85.00,1.00,Permanente,Grano Seco,2030200,Theobrama cacao L.
68,Santander,68276,Floridablanca,Cultivos Tropicales Tradicionales,Cultivos Tropicales Tradicionales,Café,Café,2021,2021,561.15,455.85,492.32,1.08,Permanente,Pergamino O Seco De Trilla,2030300,Coffea arabica L.
68,Santander,68276,Floridablanca,Frutales,Annonaceas,Guanábana,Guanábana,2021,2021,21.00,21.00,336.00,16.00,Permanente,En Fresco,2042900,Annona muricata L.
68,Santander,68276,Floridablanca,Frutales,Cítricos,Naranja,Naranja demás variedades,2021,2021,18.00,18.00,162.00,9.00,Permanente,En Fresco,2044999,Citrus sinensis L. OSBECK
68,Santander,68276,Floridablanca,Frutales,Cítricos,Naranja,Naranja Valencia,2021,2021,100.00,100.00,1400.00,14.00,Permanente,En Fresco,2044903,Citrus sinensis L. OSBECK
68,Santander,68276,Floridablanca,Frutales,Demas frutales,Aguacate,Aguacate demás variedades,2021,2021,29.00,24.00,288.00,12.00,Permanente,En Fresco,2040299,Persea americana
68,Santander,68276,Floridablanca,Frutales,Demas frutales,Banano,Banano consumo interno,2021,2021,96.00,96.00,864.00,9.00,Permanente,En Fresco,2040902,Musa cavendishii
68,Santander,68276,Floridablanca,Frutales,Demas frutales,Mora,Mora,2021,2021,13.00,13.00,156.00,12.00,Permanente,En Fresco,2044700,Morus ssp
68,Santander,68276,Floridablanca,Frutales,Demas frutales,Uva,Uva,2021,2021,10.00,10.00,100.00,10.00,Permanente,En Fresco,2046600,Vitis vinífera L
68,Santander,68276,Floridablanca,Hortalizas,Hortalizas de Flor,Brócoli,Brócoli,2021,2021A,4.00,4.00,80.00,20.00,Transitorio,En Fresco,1050900,Brassica oleracea var. botrytis
68,Santander,68276,Floridablanca,Hortalizas,Hortalizas de Flor,Brócoli,Brócoli,2021,2021B,5.00,5.00,100.00,20.00,Transitorio,En Fresco,1050900,Brassica oleracea var. botrytis
68,Santander,68276,Floridablanca,Hortalizas,Hortalizas de Flor,Coliflor,Coliflor,2021,2021A,3.00,3.00,60.00,20.00,Transitorio,En Fresco,1051500,Brassica oleracea var. botrytis
68,Santander,68276,Floridablanca,Hortalizas,Hortalizas de Flor,Coliflor,Coliflor,2021,2021B,5.00,5.00,100.00,20.00,Transitorio,En Fresco,1051500,Brassica oleracea var. botrytis
68,Santander,68276,Floridablanca,Hortalizas,Hortalizas de Futo,"Calabacín, Calabaza","Calabacín, Calabaza",2021,2021A,2.00,2.00,30.00,15.00,Transitorio,En Fresco,1051000,Cucurbita pepo
68,Santander,68276,Floridablanca,Hortalizas,Hortalizas de Futo,"Calabacín, Calabaza","Calabacín, Calabaza",2021,2021B,2.00,2.00,30.00,15.00,Transitorio,En Fresco,1051000,Cucurbita pepo
68,Santander,68276,Floridablanca,Hortalizas,Hortalizas de Futo,Guatila,Guatila,2021,2021A,1.00,1.00,1.50,1.50,Transitorio,En Fresco,1051800,Sechium edule
68,Santander,68276,Floridablanca,Hortalizas,Hortalizas de Futo,Guatila,Guatila,2021,2021B,4.00,4.00,6.00,1.50,Transitorio,En Fresco,1051800,Sechium edule
68,Santander,68276,Floridablanca,Hortalizas,Hortalizas de Futo,Pepino Cohombro,Pepino Cohombro,2021,2021A,6.00,5.00,50.00,10.00,Transitorio,En Fresco,1052300,Cucumis sativus
68,Santander,68276,Floridablanca,Hortalizas,Hortalizas de Futo,Pepino Cohombro,Pepino Cohombro,2021,2021B,10.00,10.00,100.00,10.00,Transitorio,En Fresco,1052300,Cucumis sativus
68,Santander,68276,Floridablanca,Hortalizas,Hortalizas de Futo,Pepino Guiso,Pepino Guiso,2021,2021A,3.00,3.00,24.00,8.00,Transitorio,En Fresco,1052400,Cyclanthera pedata
68,Santander,68276,Floridablanca,Hortalizas,Hortalizas de Futo,Pepino Guiso,Pepino Guiso,2021,2021B,2.00,2.00,16.00,8.00,Transitorio,En Fresco,1052400,Cyclanthera pedata
68,Santander,68276,Floridablanca,Hortalizas,Hortalizas de Futo,Pimentón,Pimentón,2021,2021A,5.00,5.00,50.00,10.00,Transitorio,En Fresco,1052500,Capsicum annuum L
68,Santander,68276,Floridablanca,Hortalizas,Hortalizas de Futo,Pimentón,Pimentón,2021,2021B,6.00,6.00,60.00,10.00,Transitorio,En Fresco,1052500,Capsicum annuum L
68,Santander,68276,Floridablanca,Hortalizas,Hortalizas de Futo,Tomate,Tomate,2021,2021A,9.00,9.00,270.00,30.00,Transitorio,En Fresco,1052901,Lycopersicon esculentum
68,Santander,68276,Floridablanca,Hortalizas,Hortalizas de Futo,Tomate,Tomate,2021,2021B,9.00,9.00,270.00,30.00,Transitorio,En Fresco,1052901,Lycopersicon esculentum
68,Santander,68276,Floridablanca,Hortalizas,Hortalizas de Futo,Tomate,Tomate Invernadero,2021,2021A,3.00,3.00,153.00,51.00,Transitorio,En Fresco,1052902,Lycopersicon esculentum
68,Santander,68276,Floridablanca,Hortalizas,Hortalizas de Futo,Tomate,Tomate Invernadero,2021,2021B,4.00,4.00,204.00,51.00,Transitorio,En Fresco,1052902,Lycopersicon esculentum
68,Santander,68276,Floridablanca,Hortalizas,Hortalizas de Hoja,Cilantro,Cilantro,2021,2021A,10.00,10.00,40.00,4.00,Transitorio,En Fresco,1051300,Coriandrum sativum
68,Santander,68276,Floridablanca,Hortalizas,Hortalizas de Hoja,Cilantro,Cilantro,2021,2021B,12.00,12.00,48.00,4.00,Transitorio,En Fresco,1051300,Coriandrum sativum
68,Santander,68276,Floridablanca,Hortalizas,Hortalizas de Hoja,Lechuga,Lechuga,2021,2021A,4.00,4.00,80.00,20.00,Transitorio,En Fresco,1051900,Lactuca sativa
68,Santander,68276,Floridablanca,Hortalizas,Hortalizas de Hoja,Lechuga,Lechuga,2021,2021B,5.00,5.00,100.00,20.00,Transitorio,En Fresco,1051900,Lactuca sativa
68,Santander,68276,Floridablanca,Hortalizas,Hortalizas de Hoja,Repollo,Repollo,2021,2021A,4.00,4.00,80.00,20.00,Transitorio,En Fresco,1052800,Brassica oleracea var. capitata
68,Santander,68276,Floridablanca,Hortalizas,Hortalizas de Hoja,Repollo,Repollo,2021,2021B,5.00,5.00,100.00,20.00,Transitorio,En Fresco,1052800,Brassica oleracea var. capitata
68,Santander,68276,Floridablanca,Hortalizas,Hortalizas de Tallo,Apio,Apio,2021,2021A,4.00,4.00,28.00,7.00,Transitorio,En Fresco,1050600,Apium graveolens
68,Santander,68276,Floridablanca,Hortalizas,Hortalizas de Tallo,Apio,Apio,2021,2021B,5.00,5.00,35.00,7.00,Transitorio,En Fresco,1050600,Apium graveolens
68,Santander,68276,Floridablanca,Leguminosas,Leguminosas,Arveja,Arveja,2021,2021A,8.00,8.00,12.00,1.50,Transitorio,Grano,1060100,Pisum sativum
68,Santander,68276,Floridablanca,Leguminosas,Leguminosas,Arveja,Arveja,2021,2021B,10.00,10.00,15.00,1.50,Transitorio,Grano,1060100,Pisum sativum
68,Santander,68276,Floridablanca,Leguminosas,Leguminosas,Habichuela,Habichuela,2021,2021A,12.00,12.00,144.00,12.00,Transitorio,En Fresco,1060600,Phaseolus vulgaris
68,Santander,68276,Floridablanca,Leguminosas,Leguminosas,Habichuela,Habichuela,2021,2021B,14.00,9.00,108.00,12.00,Transitorio,En Fresco,1060600,Phaseolus vulgaris
68,Santander,68276,Floridablanca,Raíces y Tubérculos,Raíces y Tubérculos,"Malanga, Achín, Yota, Papa China, Bore","Malanga, Achín, Yota, Papa China, Bore",2021,2021A,4.00,4.00,16.00,4.00,Transitorio,En Fresco,1080400,Colocasia esculenta
68,Santander,68276,Floridablanca,Raíces y Tubérculos,Raíces y Tubérculos,"Malanga, Achín, Yota, Papa China, Bore","Malanga, Achín, Yota, Papa China, Bore",2021,2021B,4.00,4.00,16.00,4.00,Transitorio,En Fresco,1080400,Colocasia esculenta
68,Santander,68296,Galán,Cereales,Cereales,Maíz,Maíz Amarillo Tradicional,2021,2021A,25.00,25.00,25.00,1.00,Transitorio,Grano Seco,1010402,Zea mays
68,Santander,68296,Galán,Cereales,Cereales,Maíz,Maíz Amarillo Tradicional,2021,2021B,30.00,29.00,29.00,1.00,Transitorio,Grano Seco,1010402,Zea mays
68,Santander,68296,Galán,Cultivos Tropicales Tradicionales,Cultivos Tropicales Tradicionales,Cacao,Cacao,2021,2021,184.00,184.00,114.08,0.62,Permanente,Grano Seco,2030200,Theobrama cacao L.
68,Santander,68296,Galán,Cultivos Tropicales Tradicionales,Cultivos Tropicales Tradicionales,Café,Café,2021,2021,808.20,709.22,709.22,1.00,Permanente,Pergamino O Seco De Trilla,2030300,Coffea arabica L.
68,Santander,68296,Galán,Frutales,Cítricos,Limón,Limón  Tahiti,2021,2021,1.00,1.00,20.00,20.00,Permanente,En Fresco,2043603,Citrus limon L.
68,Santander,68296,Galán,Frutales,Cítricos,Mandarina,Mandarina demás variedades,2021,2021,30.00,30.00,600.00,20.00,Permanente,En Fresco,2044199,Citrus reticulata
68,Santander,68296,Galán,Frutales,Cítricos,Naranja,Naranja Jaffa,2021,2021,33.00,33.00,660.00,20.00,Permanente,En Fresco,2044901,Citrus sinensis L. OSBECK
68,Santander,68296,Galán,Frutales,Demas frutales,Aguacate,Aguacate demás variedades,2021,2021,2.00,2.00,20.00,10.00,Permanente,En Fresco,2040299,Persea americana
68,Santander,68296,Galán,Frutales,Demas frutales,Mango,Mango demás variedades,2021,2021,5.00,5.00,40.00,8.00,Permanente,En Fresco,2044299,Mangifera indica L
68,Santander,68296,Galán,Frutales,Demas frutales,Mora,Mora,2021,2021,1.00,1.00,8.00,8.00,Permanente,En Fresco,2044700,Morus ssp
68,Santander,68296,Galán,Frutales,Demas frutales,Papaya,Papaya  demás variedades,2021,2021,3.00,3.00,30.00,10.00,Permanente,En Fresco,2045399,Carica papaya
68,Santander,68296,Galán,Frutales,Demas frutales,Plátano,Plátano consumo interno,2021,2021,91.00,91.00,637.00,7.00,Permanente,En Fresco,2045802,Musa paradisiaca L.
68,Santander,68296,Galán,Frutales,Passifloraceas,Maracuyá,Maracuyá,2021,2021,2.00,2.00,19.00,9.50,Permanente,En Fresco,2044500,Passiflora edulis
68,Santander,68296,Galán,Frutales,Solanaceas,Lulo,Lulo,2021,2021,2.00,2.00,48.00,24.00,Permanente,En Fresco,2043700,Solanum quitoense Lam
68,Santander,68296,Galán,Frutales,Solanaceas,Tomate de árbol,Tomate de árbol,2021,2021,1.00,1.00,16.00,16.00,Permanente,En Fresco,2046300,Solanum betaceum
68,Santander,68296,Galán,Raíces y Tubérculos,Raíces y Tubérculos,Yuca,Yuca consumo en fresco,2021,2021A,22.00,22.00,396.00,18.00,Transitorio,En Fresco,1081001,Manihot esculenta
68,Santander,68296,Galán,Raíces y Tubérculos,Raíces y Tubérculos,Yuca,Yuca consumo en fresco,2021,2021B,10.00,10.00,180.00,18.00,Transitorio,En Fresco,1081001,Manihot esculenta
68,Santander,68298,Gámbita,Cereales,Cereales,Maíz,Maíz Amarillo Tradicional,2021,2021A,15.00,15.00,36.00,2.40,Transitorio,Grano Seco,1010402,Zea mays
68,Santander,68298,Gámbita,Cereales,Cereales,Maíz,Maíz Amarillo Tradicional,2021,2021B,7.00,7.00,21.00,3.00,Transitorio,Grano Seco,1010402,Zea mays
68,Santander,68298,Gámbita,Cereales,Cereales,Maíz,Maíz Blanco Tradicional,2021,2021A,8.00,8.00,20.00,2.50,Transitorio,Grano Seco,1010404,Zea mays
68,Santander,68298,Gámbita,Cereales,Cereales,Maíz,Maíz Blanco Tradicional,2021,2021B,4.00,4.00,12.00,3.00,Transitorio,Grano Seco,1010404,Zea mays
68,Santander,68298,Gámbita,Cultivos Tropicales Tradicionales,Cultivos Tropicales Tradicionales,Café,Café,2021,2021,124.80,94.84,86.30,0.91,Permanente,Pergamino O Seco De Trilla,2030300,Coffea arabica L.
68,Santander,68298,Gámbita,Cultivos Tropicales Tradicionales,Cultivos Tropicales Tradicionales,Caña,Caña Panelera,2021,2021,1095.00,850.00,76500.00,90.00,Permanente,Caña O Verde,2030402,Saccharum officinarum L.
68,Santander,68298,Gámbita,Frutales,Demas frutales,Mora,Mora,2021,2021,24.00,22.00,110.00,5.00,Permanente,En Fresco,2044700,Morus ssp
68,Santander,68298,Gámbita,Frutales,Demas frutales,Plátano,Plátano consumo interno,2021,2021,12.00,8.00,40.00,5.00,Permanente,En Fresco,2045802,Musa paradisiaca L.
68,Santander,68298,Gámbita,Frutales,Passifloraceas,Granadilla,Granadilla,2021,2021,2.00,2.00,16.00,8.00,Permanente,En Fresco,2042800,Passiflora ligularis.
68,Santander,68298,Gámbita,Frutales,Solanaceas,Lulo,Lulo,2021,2021,4.00,4.00,48.00,12.00,Permanente,En Fresco,2043700,Solanum quitoense Lam
68,Santander,68298,Gámbita,Hortalizas,Hortalizas de Futo,Ahuyama,Ahuyama,2021,2021A,2.00,2.00,30.00,15.00,Transitorio,En Fresco,1050200,Cucurbita maxima
68,Santander,68298,Gámbita,Hortalizas,Hortalizas de Futo,Ahuyama,Ahuyama,2021,2021B,2.00,2.00,30.00,15.00,Transitorio,En Fresco,1050200,Cucurbita maxima
68,Santander,68298,Gámbita,Hortalizas,Hortalizas de Futo,Pepino Guiso,Pepino Guiso,2021,2021A,3.00,3.00,36.00,12.00,Transitorio,En Fresco,1052400,Cyclanthera pedata
68,Santander,68298,Gámbita,Hortalizas,Hortalizas de Futo,Pepino Guiso,Pepino Guiso,2021,2021B,2.00,2.00,24.00,12.00,Transitorio,En Fresco,1052400,Cyclanthera pedata
68,Santander,68298,Gámbita,Hortalizas,Hortalizas de Futo,Pimentón,Pimentón,2021,2021A,2.00,2.00,30.00,15.00,Transitorio,En Fresco,1052500,Capsicum annuum L
68,Santander,68298,Gámbita,Hortalizas,Hortalizas de Futo,Pimentón,Pimentón,2021,2021B,3.00,3.00,45.00,15.00,Transitorio,En Fresco,1052500,Capsicum annuum L
68,Santander,68298,Gámbita,Hortalizas,Hortalizas de Futo,Tomate,Tomate,2021,2021A,4.00,4.00,30.00,7.50,Transitorio,En Fresco,1052901,Lycopersicon esculentum
68,Santander,68298,Gámbita,Hortalizas,Hortalizas de Futo,Tomate,Tomate,2021,2021B,5.00,5.00,375.00,75.00,Transitorio,En Fresco,1052901,Lycopersicon esculentum
68,Santander,68298,Gámbita,Leguminosas,Leguminosas,Arveja,Arveja,2021,2021A,5.00,5.00,9.35,1.87,Transitorio,Grano,1060100,Pisum sativum
68,Santander,68298,Gámbita,Leguminosas,Leguminosas,Arveja,Arveja,2021,2021B,4.00,4.00,5.61,1.40,Transitorio,Grano,1060100,Pisum sativum
68,Santander,68298,Gámbita,Leguminosas,Leguminosas,Frijol,Frijol,2021,2021A,8.00,8.00,7.00,0.88,Transitorio,Grano Seco,1060200,Phaseolus sp.
68,Santander,68298,Gámbita,Leguminosas,Leguminosas,Frijol,Frijol,2021,2021B,6.00,6.00,14.69,2.45,Transitorio,Grano Seco,1060200,Phaseolus sp.
68,Santander,68298,Gámbita,Leguminosas,Leguminosas,Habichuela,Habichuela,2021,2021A,4.00,4.00,28.00,7.00,Transitorio,En Fresco,1060600,Phaseolus vulgaris
68,Santander,68298,Gámbita,Leguminosas,Leguminosas,Habichuela,Habichuela,2021,2021B,3.00,3.00,21.00,7.00,Transitorio,En Fresco,1060600,Phaseolus vulgaris
68,Santander,68298,Gámbita,Raíces y Tubérculos,Raíces y Tubérculos,Papa,Papa todas las variedades,2021,2021A,18.00,18.00,140.00,7.78,Transitorio,En Fresco,1080701,Solanum tuberosum
68,Santander,68298,Gámbita,Raíces y Tubérculos,Raíces y Tubérculos,Papa,Papa todas las variedades,2021,2021B,8.00,8.00,56.00,7.00,Transitorio,En Fresco,1080701,Solanum tuberosum
68,Santander,68298,Gámbita,Raíces y Tubérculos,Raíces y Tubérculos,Yuca,Yuca consumo en fresco,2021,2021A,22.00,22.00,220.00,10.00,Transitorio,En Fresco,1081001,Manihot esculenta
68,Santander,68298,Gámbita,Raíces y Tubérculos,Raíces y Tubérculos,Yuca,Yuca consumo en fresco,2021,2021B,5.00,5.00,50.00,10.00,Transitorio,En Fresco,1081001,Manihot esculenta
68,Santander,68307,Girón,Cereales,Cereales,Maíz,Maíz Amarillo Tradicional,2021,2021A,30.00,27.00,25.59,0.95,Transitorio,Grano Seco,1010402,Zea mays
68,Santander,68307,Girón,Cereales,Cereales,Maíz,Maíz Amarillo Tradicional,2021,2021B,50.00,50.00,47.40,0.95,Transitorio,Grano Seco,1010402,Zea mays
68,Santander,68307,Girón,Cultivos Tropicales Tradicionales,Cultivos Tropicales Tradicionales,Cacao,Cacao,2021,2021,343.00,338.00,263.64,0.78,Permanente,Grano Seco,2030200,Theobrama cacao L.
68,Santander,68307,Girón,Cultivos Tropicales Tradicionales,Cultivos Tropicales Tradicionales,Café,Café,2021,2021,82.07,74.43,87.83,1.18,Permanente,Pergamino O Seco De Trilla,2030300,Coffea arabica L.
68,Santander,68307,Girón,Cultivos Tropicales Tradicionales,Cultivos Tropicales Tradicionales,Tabaco,Tabaco,2021,2021A,286.00,283.00,283.00,1.00,Transitorio,En Fresco,1030700,Nicotiana tabacum
68,Santander,68307,Girón,Frutales,Annonaceas,Guanábana,Guanábana,2021,2021,333.00,332.00,6573.60,19.80,Permanente,En Fresco,2042900,Annona muricata L.
68,Santander,68307,Girón,Frutales,Cítricos,Limón,Limón  Tahiti,2021,2021,2318.00,2306.00,47503.60,20.60,Permanente,En Fresco,2043603,Citrus limon L.
68,Santander,68307,Girón,Frutales,Cítricos,Mandarina,Mandarina Arrayana y/o Oneco,2021,2021,0.40,0.40,9.60,24.00,Permanente,En Fresco,2044101,Citrus reticulata
68,Santander,68307,Girón,Frutales,Cítricos,Mandarina,Mandarina demás variedades,2021,2021,157.00,147.00,3528.00,24.00,Permanente,En Fresco,2044199,Citrus reticulata
68,Santander,68307,Girón,Frutales,Cítricos,Naranja,Naranja demás variedades,2021,2021,822.00,815.00,15648.00,19.20,Permanente,En Fresco,2044999,Citrus sinensis L. OSBECK
68,Santander,68307,Girón,Frutales,Demas frutales,Piña,"Piña Cayena, Gold, Manzana y/o Perolera",2021,2021,2908.00,2898.00,130410.00,45.00,Permanente,En Fresco,2045601,Ananas comosus L. Merr.
68,Santander,68307,Girón,Frutales,Myrtaceas,Guayaba,Guayaba,2021,2021,382.00,379.00,7845.30,20.70,Permanente,En Fresco,2043000,Psidium guajava L.
68,Santander,68307,Girón,Frutales,Passifloraceas,Maracuyá,Maracuyá,2021,2021,235.00,225.00,4815.00,21.40,Permanente,En Fresco,2044500,Passiflora edulis
68,Santander,68307,Girón,Hortalizas,Hortalizas de Futo,Ahuyama,Ahuyama,2021,2021A,33.00,30.00,600.00,20.00,Transitorio,En Fresco,1050200,Cucurbita maxima
68,Santander,68307,Girón,Hortalizas,Hortalizas de Futo,Ahuyama,Ahuyama,2021,2021B,30.00,28.00,560.00,20.00,Transitorio,En Fresco,1050200,Cucurbita maxima
68,Santander,68307,Girón,Hortalizas,Hortalizas de Futo,Melón,Melón,2021,2021A,61.00,58.00,1798.00,31.00,Transitorio,En Fresco,1052000,Cucumis melo
68,Santander,68307,Girón,Hortalizas,Hortalizas de Futo,Melón,Melón,2021,2021B,60.00,59.00,1829.00,31.00,Transitorio,En Fresco,1052000,Cucumis melo
68,Santander,68307,Girón,Hortalizas,Hortalizas de Futo,Pimentón,Pimentón,2021,2021A,23.00,21.00,294.00,14.00,Transitorio,En Fresco,1052500,Capsicum annuum L
68,Santander,68307,Girón,Hortalizas,Hortalizas de Futo,Pimentón,Pimentón,2021,2021B,21.00,17.00,238.00,14.00,Transitorio,En Fresco,1052500,Capsicum annuum L
68,Santander,68307,Girón,Hortalizas,Hortalizas de Futo,Tomate,Tomate,2021,2021A,16.00,16.00,400.00,25.00,Transitorio,En Fresco,1052901,Lycopersicon esculentum
68,Santander,68307,Girón,Hortalizas,Hortalizas de Futo,Tomate,Tomate,2021,2021B,60.00,55.00,1375.00,25.00,Transitorio,En Fresco,1052901,Lycopersicon esculentum
68,Santander,68307,Girón,Raíces y Tubérculos,Raíces y Tubérculos,Yuca,Yuca consumo en fresco,2021,2021A,260.00,259.00,2590.00,10.00,Transitorio,En Fresco,1081001,Manihot esculenta
68,Santander,68307,Girón,Raíces y Tubérculos,Raíces y Tubérculos,Yuca,Yuca consumo en fresco,2021,2021B,110.00,109.00,1090.00,10.00,Transitorio,En Fresco,1081001,Manihot esculenta
68,Santander,68318,Guaca,Cereales,Cereales,Maíz,Maíz Amarillo Tradicional,2021,2021A,35.00,35.00,87.50,2.50,Transitorio,Grano Seco,1010402,Zea mays
68,Santander,68318,Guaca,Cereales,Cereales,Maíz,Maíz Amarillo Tradicional,2021,2021B,11.00,11.00,27.50,2.50,Transitorio,Grano Seco,1010402,Zea mays
68,Santander,68318,Guaca,Cereales,Cereales,Maíz,Maíz Blanco Tradicional,2021,2021A,16.00,16.00,35.20,2.20,Transitorio,Grano Seco,1010404,Zea mays
68,Santander,68318,Guaca,Cereales,Cereales,Maíz,Maíz Blanco Tradicional,2021,2021B,6.00,6.00,15.00,2.50,Transitorio,Grano Seco,1010404,Zea mays
68,Santander,68318,Guaca,Cultivos Tropicales Tradicionales,Cultivos Tropicales Tradicionales,Café,Café,2021,2021,117.94,109.46,119.31,1.09,Permanente,Pergamino O Seco De Trilla,2030300,Coffea arabica L.
68,Santander,68318,Guaca,Frutales,Caducifolios,Durazno o Albaricoque,Durazno o Albaricoque,2021,2021,7.00,7.00,203.00,29.00,Permanente,En Fresco,2042400,Prunus persica L.
68,Santander,68318,Guaca,Frutales,Demas frutales,Aguacate,Aguacate demás variedades,2021,2021,20.80,19.80,356.40,18.00,Permanente,En Fresco,2040299,Persea americana
68,Santander,68318,Guaca,Frutales,Demas frutales,Mora,Mora,2021,2021,148.00,143.00,1144.00,8.00,Permanente,En Fresco,2044700,Morus ssp
68,Santander,68318,Guaca,Frutales,Passifloraceas,Curuba,Curuba,2021,2021,3.70,3.70,11.10,3.00,Permanente,En Fresco,2042200,Passiflora mollissima
68,Santander,68318,Guaca,Frutales,Solanaceas,Tomate de árbol,Tomate de árbol,2021,2021,42.00,41.00,205.00,5.00,Permanente,En Fresco,2046300,Solanum betaceum
